"trackedTime_EST","river","shift","tagID","power","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","flowTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-08-09 08:27:50","DICKEY","day",37,85,NA,NA,NA,NA,NA,NA,-72.3733767,42.4443533,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:28:07","DICKEY","day",38,155,NA,NA,NA,NA,NA,NA,-72.3733414,42.4443033,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:28:27","DICKEY","day",38,162,NA,NA,NA,NA,NA,NA,-72.373315,42.444325,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:28:30","DICKEY","day",37,84,NA,NA,NA,NA,NA,NA,-72.3733167,42.4443267,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:28:47","DICKEY","day",38,137,NA,NA,NA,NA,NA,NA,-72.3733167,42.4443317,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:28:50","DICKEY","day",37,93,NA,NA,NA,NA,NA,NA,-72.3733183,42.4443317,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:07","DICKEY","day",38,150,NA,NA,NA,NA,NA,NA,-72.3734183,42.4442933,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:10","DICKEY","day",37,91,NA,NA,NA,NA,NA,NA,-72.3734314,42.44428,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:27","DICKEY","day",38,162,NA,NA,NA,NA,NA,NA,-72.3734517,42.4442967,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:30","DICKEY","day",37,93,NA,NA,NA,NA,NA,NA,-72.373445,42.4443,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:47","DICKEY","day",38,158,NA,NA,NA,NA,NA,NA,-72.3734017,42.4444183,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:29:50","DICKEY","day",37,85,NA,NA,NA,NA,NA,NA,-72.3733967,42.4444117,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:30:07","DICKEY","day",38,177,NA,NA,NA,NA,NA,NA,-72.3733717,42.4444233,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:30:27","DICKEY","day",38,144,NA,NA,NA,NA,NA,NA,-72.3733364,42.44444,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:30:47","DICKEY","day",38,142,NA,NA,NA,NA,NA,NA,-72.3733483,42.4445,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:31:07","DICKEY","day",38,101,NA,NA,NA,NA,NA,NA,-72.3733581,42.444535,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:31:10","DICKEY","day",37,85,NA,NA,NA,NA,NA,NA,-72.37335,42.4445417,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:31:27","DICKEY","day",38,114,NA,NA,NA,NA,NA,NA,-72.3732883,42.444515,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:31:47","DICKEY","day",38,99,NA,NA,NA,NA,NA,NA,-72.3732681,42.4445183,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:32:10","DICKEY","day",37,89,NA,NA,NA,NA,NA,NA,-72.3732217,42.4445233,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:33:10","DICKEY","day",37,128,NA,NA,NA,NA,NA,NA,-72.37303,42.4445567,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:33:30","DICKEY","day",37,102,NA,NA,NA,NA,NA,NA,-72.3730167,42.4445517,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:34:10","DICKEY","day",37,119,NA,NA,NA,NA,NA,NA,-72.37299,42.444565,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:34:30","DICKEY","day",37,117,NA,NA,NA,NA,NA,NA,-72.372985,42.4445733,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:35:10","DICKEY","day",37,109,NA,NA,NA,NA,NA,NA,-72.372955,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:35:30","DICKEY","day",37,123,NA,NA,NA,NA,NA,NA,-72.3729531,42.444565,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:36:10","DICKEY","day",37,113,NA,NA,NA,NA,NA,NA,-72.372955,42.4445667,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:36:30","DICKEY","day",37,170,NA,NA,NA,NA,NA,NA,-72.3729467,42.4445767,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:37:07","DICKEY","day",38,80,NA,NA,NA,NA,NA,NA,-72.3728717,42.4445633,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:37:10","DICKEY","day",37,162,NA,NA,NA,NA,NA,NA,-72.3728717,42.4445633,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:37:30","DICKEY","day",37,138,NA,NA,NA,NA,NA,NA,-72.3728717,42.44456,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:38:09","DICKEY","day",37,178,NA,NA,NA,NA,NA,NA,-72.3728733,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:38:27","DICKEY","day",38,88,NA,NA,NA,NA,NA,NA,-72.3728733,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:38:29","DICKEY","day",37,203,NA,NA,NA,NA,NA,NA,-72.3728733,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:38:47","DICKEY","day",38,88,NA,NA,NA,NA,NA,NA,-72.3728747,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:39:07","DICKEY","day",38,88,NA,NA,NA,NA,NA,NA,-72.3728747,42.4445583,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:39:09","DICKEY","day",37,160,NA,NA,NA,NA,NA,NA,-72.3728797,42.4445567,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:39:27","DICKEY","day",38,87,NA,NA,NA,NA,NA,NA,-72.3728833,42.4445533,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:39:29","DICKEY","day",37,162,NA,NA,NA,NA,NA,NA,-72.3728797,42.44455,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:40:29","DICKEY","day",37,141,NA,NA,NA,NA,NA,NA,-72.3728783,42.4445417,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:41:09","DICKEY","day",37,143,NA,NA,NA,NA,NA,NA,-72.3728347,42.4445333,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:41:29","DICKEY","day",37,143,NA,NA,NA,NA,NA,NA,-72.3728533,42.444535,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:42:09","DICKEY","day",37,120,NA,NA,NA,NA,NA,NA,-72.372845,42.444535,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:42:29","DICKEY","day",37,130,NA,NA,NA,NA,NA,NA,-72.3728083,42.4445067,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:42:47","DICKEY","day",38,107,NA,NA,NA,NA,NA,NA,-72.3727717,42.4445333,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:43:07","DICKEY","day",38,84,NA,NA,NA,NA,NA,NA,-72.3727017,42.4444967,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:43:09","DICKEY","day",37,126,NA,NA,NA,NA,NA,NA,-72.3726947,42.4444933,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:43:29","DICKEY","day",37,116,NA,NA,NA,NA,NA,NA,-72.37271,42.444455,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:43:47","DICKEY","day",38,92,NA,NA,NA,NA,NA,NA,-72.3726967,42.4444983,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:44:07","DICKEY","day",38,88,NA,NA,NA,NA,NA,NA,-72.3726417,42.4444667,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:44:09","DICKEY","day",37,99,NA,NA,NA,NA,NA,NA,-72.3726214,42.44446,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:44:21","DICKEY","day",31,75,NA,NA,NA,NA,NA,NA,-72.3725833,42.4444483,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:44:29","DICKEY","day",37,94,NA,NA,NA,NA,NA,NA,-72.372555,42.4444433,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:44:47","DICKEY","day",38,86,NA,NA,NA,NA,NA,NA,-72.3724864,42.44435,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:01","DICKEY","day",31,74,NA,NA,NA,NA,NA,NA,-72.3724233,42.4443817,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:07","DICKEY","day",38,85,NA,NA,NA,NA,NA,NA,-72.3724131,42.444375,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:09","DICKEY","day",37,90,NA,NA,NA,NA,NA,NA,-72.3724117,42.444375,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:27","DICKEY","day",38,89,NA,NA,NA,NA,NA,NA,-72.3724083,42.44438,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:29","DICKEY","day",37,92,NA,NA,NA,NA,NA,NA,-72.3724083,42.44438,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:41","DICKEY","day",31,87,NA,NA,NA,NA,NA,NA,-72.3724067,42.4443783,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:45:47","DICKEY","day",38,80,NA,NA,NA,NA,NA,NA,-72.3724,42.4443733,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:46:01","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.3723064,42.444365,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:46:41","DICKEY","day",31,76,NA,NA,NA,NA,NA,NA,-72.3721597,42.4442867,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:47:07","DICKEY","day",38,85,NA,NA,NA,NA,NA,NA,-72.3720617,42.4443067,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:47:21","DICKEY","day",31,83,NA,NA,NA,NA,NA,NA,-72.37206,42.4443083,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:47:41","DICKEY","day",31,111,NA,NA,NA,NA,NA,NA,-72.3720581,42.4443067,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:48:01","DICKEY","day",31,77,NA,NA,NA,NA,NA,NA,-72.3720333,42.4442933,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:48:07","DICKEY","day",38,96,NA,NA,NA,NA,NA,NA,-72.3720267,42.44429,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:48:09","DICKEY","day",37,78,NA,NA,NA,NA,NA,NA,-72.3720247,42.4442917,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:48:21","DICKEY","day",31,106,NA,NA,NA,NA,NA,NA,-72.3719514,42.4442133,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:48:41","DICKEY","day",31,124,NA,NA,NA,NA,NA,NA,-72.37175,42.44392,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:49:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3717217,42.44379,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:49:21","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718067,42.4437333,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:49:41","DICKEY","day",31,92,NA,NA,NA,NA,NA,NA,-72.3718164,42.4436917,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:50:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.37184,42.44381,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:50:21","DICKEY","day",31,87,NA,NA,NA,NA,NA,NA,-72.3718717,42.4437983,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:50:41","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.371815,42.4438267,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:51:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718433,42.443845,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:51:21","DICKEY","day",31,87,NA,NA,NA,NA,NA,NA,-72.3718417,42.44377,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:51:41","DICKEY","day",31,87,NA,NA,NA,NA,NA,NA,-72.3718633,42.443725,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:52:01","DICKEY","day",31,86,NA,NA,NA,NA,NA,NA,-72.3718583,42.4437933,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:52:21","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718083,42.4437417,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:52:41","DICKEY","day",31,92,NA,NA,NA,NA,NA,NA,-72.371815,42.44375,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:53:01","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.3718664,42.443755,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:53:21","DICKEY","day",31,90,NA,NA,NA,NA,NA,NA,-72.3718983,42.4437717,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:53:41","DICKEY","day",31,90,NA,NA,NA,NA,NA,NA,-72.3717917,42.4436933,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:54:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3717314,42.4436783,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:54:21","DICKEY","day",31,90,NA,NA,NA,NA,NA,NA,-72.3717764,42.443705,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:54:41","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718664,42.4437783,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:55:01","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.3718867,42.4437717,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:55:21","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718867,42.44383,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:55:41","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.371925,42.443705,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:56:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718467,42.4436367,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:56:21","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.3718283,42.44364,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:56:41","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718183,42.4437283,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:57:01","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.37184,42.4437367,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:57:21","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3718917,42.44374,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:57:41","DICKEY","day",31,87,NA,NA,NA,NA,NA,NA,-72.3719033,42.4437333,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:58:01","DICKEY","day",31,89,NA,NA,NA,NA,NA,NA,-72.3719167,42.443785,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
"2024-08-09 08:58:21","DICKEY","day",31,88,NA,NA,NA,NA,NA,NA,-72.3718183,42.4437383,NA,"receiver",NA,NA,65,"Mostly cloudy","No rain","07:40","12:56","DCKY202408091101EST","","11:01","42.4422884,723734432",75,"42.4408447,72.3678180",75
