"date","trackedTime_EST","river","shift","radioID","power","status","habitat","habitatExtra","position","substrate","substrateExtra","shade","lon","lat","fishNotes","source","totalDischarge","ftTime_EST","airTemp","cloud","precip","startTime_EST","endTime_EST","isoID","streamNotes","isoTime_EST","downstreamGPS","downstreamGain","upstreamGPS","upstreamGain"
"2024-07-18","2024-07-18 07:06:34","DRY UPPER","day",22,181,NA,NA,NA,NA,NA,NA,NA,-72.5042014,42.663215,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:06:38","DRY UPPER","day",21,182,NA,NA,NA,NA,NA,NA,NA,-72.5042014,42.663215,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:06:54","DRY UPPER","day",22,151,NA,NA,NA,NA,NA,NA,NA,-72.5042,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:06:58","DRY UPPER","day",21,164,NA,NA,NA,NA,NA,NA,NA,-72.5042,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:07:14","DRY UPPER","day",22,162,NA,NA,NA,NA,NA,NA,NA,-72.5041983,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:07:34","DRY UPPER","day",22,149,NA,NA,NA,NA,NA,NA,NA,-72.5041947,42.6632117,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:07:38","DRY UPPER","day",21,168,NA,NA,NA,NA,NA,NA,NA,-72.5041947,42.6632117,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:07:54","DRY UPPER","day",22,129,NA,NA,NA,NA,NA,NA,NA,-72.5041983,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:07:58","DRY UPPER","day",21,159,NA,NA,NA,NA,NA,NA,NA,-72.5041967,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:08:14","DRY UPPER","day",22,162,NA,NA,NA,NA,NA,NA,NA,-72.5041967,42.6632133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:08:34","DRY UPPER","day",22,160,NA,NA,NA,NA,NA,NA,NA,-72.5041983,42.6632117,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:08:38","DRY UPPER","day",21,146,NA,NA,NA,NA,NA,NA,NA,-72.5041983,42.66321,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:08:54","DRY UPPER","day",22,125,NA,NA,NA,NA,NA,NA,NA,-72.5042033,42.6632067,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:08:58","DRY UPPER","day",21,187,NA,NA,NA,NA,NA,NA,NA,-72.5042064,42.6632017,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:09:14","DRY UPPER","day",22,143,NA,NA,NA,NA,NA,NA,NA,-72.5041967,42.6632017,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:09:34","DRY UPPER","day",22,145,NA,NA,NA,NA,NA,NA,NA,-72.5041817,42.6631933,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:09:38","DRY UPPER","day",21,197,NA,NA,NA,NA,NA,NA,NA,-72.5041781,42.6631917,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:09:54","DRY UPPER","day",22,141,NA,NA,NA,NA,NA,NA,NA,-72.5041767,42.6631917,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:09:57","DRY UPPER","day",21,183,NA,NA,NA,NA,NA,NA,NA,-72.5041767,42.6631917,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:10:13","DRY UPPER","day",22,150,NA,NA,NA,NA,NA,NA,NA,-72.5041133,42.663185,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:10:33","DRY UPPER","day",22,149,NA,NA,NA,NA,NA,NA,NA,-72.504005,42.6631767,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:10:37","DRY UPPER","day",21,204,NA,NA,NA,NA,NA,NA,NA,-72.5040033,42.6631767,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:10:53","DRY UPPER","day",22,167,NA,NA,NA,NA,NA,NA,NA,-72.5039981,42.6631717,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:10:57","DRY UPPER","day",21,160,NA,NA,NA,NA,NA,NA,NA,-72.5039981,42.6631717,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:11:13","DRY UPPER","day",22,150,NA,NA,NA,NA,NA,NA,NA,-72.5039981,42.66317,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:11:33","DRY UPPER","day",22,153,NA,NA,NA,NA,NA,NA,NA,-72.504,42.66317,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:11:37","DRY UPPER","day",21,140,NA,NA,NA,NA,NA,NA,NA,-72.504,42.66317,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:11:57","DRY UPPER","day",21,132,NA,NA,NA,NA,NA,NA,NA,-72.5040017,42.6631683,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:12:13","DRY UPPER","day",22,134,NA,NA,NA,NA,NA,NA,NA,-72.5040033,42.6631667,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:12:33","DRY UPPER","day",22,131,NA,NA,NA,NA,NA,NA,NA,-72.5040067,42.6631667,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:12:37","DRY UPPER","day",21,130,NA,NA,NA,NA,NA,NA,NA,-72.5040067,42.6631667,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:12:57","DRY UPPER","day",21,150,NA,NA,NA,NA,NA,NA,NA,-72.5040097,42.6631667,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:13:13","DRY UPPER","day",22,123,NA,NA,NA,NA,NA,NA,NA,-72.50403,42.6631617,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:13:33","DRY UPPER","day",22,128,NA,NA,NA,NA,NA,NA,NA,-72.504065,42.663105,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:13:37","DRY UPPER","day",21,126,NA,NA,NA,NA,NA,NA,NA,-72.5040633,42.6631,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:13:57","DRY UPPER","day",21,119,NA,NA,NA,NA,NA,NA,NA,-72.5040217,42.663085,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:14:13","DRY UPPER","day",22,129,NA,NA,NA,NA,NA,NA,NA,-72.5040264,42.6630783,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:14:33","DRY UPPER","day",22,150,NA,NA,NA,NA,NA,NA,NA,-72.504085,42.663035,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:14:37","DRY UPPER","day",21,121,NA,NA,NA,NA,NA,NA,NA,-72.5040867,42.663035,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:14:57","DRY UPPER","day",21,120,NA,NA,NA,NA,NA,NA,NA,-72.5041133,42.6630467,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:15:13","DRY UPPER","day",22,119,NA,NA,NA,NA,NA,NA,NA,-72.50417,42.6630133,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:15:33","DRY UPPER","day",22,142,NA,NA,NA,NA,NA,NA,NA,-72.504215,42.66294,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:15:57","DRY UPPER","day",21,92,NA,NA,NA,NA,NA,NA,NA,-72.504265,42.6628467,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:16:13","DRY UPPER","day",22,151,NA,NA,NA,NA,NA,NA,NA,-72.5043131,42.6628783,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:16:33","DRY UPPER","day",22,134,NA,NA,NA,NA,NA,NA,NA,-72.5043117,42.6628817,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:16:37","DRY UPPER","day",21,86,NA,NA,NA,NA,NA,NA,NA,-72.50431,42.6628833,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:16:57","DRY UPPER","day",21,83,NA,NA,NA,NA,NA,NA,NA,-72.50431,42.6628817,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:17:13","DRY UPPER","day",22,137,NA,NA,NA,NA,NA,NA,NA,-72.50433,42.6628717,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:17:33","DRY UPPER","day",22,158,NA,NA,NA,NA,NA,NA,NA,-72.5043467,42.662875,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:18:13","DRY UPPER","day",22,164,NA,NA,NA,NA,NA,NA,NA,-72.50435,42.662875,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:18:33","DRY UPPER","day",22,164,NA,NA,NA,NA,NA,NA,NA,-72.5043517,42.6628767,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:18:57","DRY UPPER","day",21,87,NA,NA,NA,NA,NA,NA,NA,-72.5043531,42.662875,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:19:13","DRY UPPER","day",22,141,NA,NA,NA,NA,NA,NA,NA,-72.5043531,42.662875,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:19:33","DRY UPPER","day",22,141,NA,NA,NA,NA,NA,NA,NA,-72.5043531,42.6628733,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:19:37","DRY UPPER","day",21,83,NA,NA,NA,NA,NA,NA,NA,-72.5043531,42.6628733,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:19:57","DRY UPPER","day",21,89,NA,NA,NA,NA,NA,NA,NA,-72.5043567,42.66287,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:20:13","DRY UPPER","day",22,156,NA,NA,NA,NA,NA,NA,NA,-72.50436,42.6628683,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:20:33","DRY UPPER","day",22,159,NA,NA,NA,NA,NA,NA,NA,-72.5043864,42.66285,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:21:13","DRY UPPER","day",22,119,NA,NA,NA,NA,NA,NA,NA,-72.5043883,42.6628483,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:21:17","DRY UPPER","day",21,91,NA,NA,NA,NA,NA,NA,NA,-72.5043883,42.6628483,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:21:33","DRY UPPER","day",22,116,NA,NA,NA,NA,NA,NA,NA,-72.5043883,42.662845,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:21:53","DRY UPPER","day",22,109,NA,NA,NA,NA,NA,NA,NA,-72.5043883,42.6628433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:22:13","DRY UPPER","day",22,118,NA,NA,NA,NA,NA,NA,NA,-72.5043883,42.6628433,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:22:33","DRY UPPER","day",22,139,NA,NA,NA,NA,NA,NA,NA,-72.5044133,42.6628283,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:22:53","DRY UPPER","day",22,157,NA,NA,NA,NA,NA,NA,NA,-72.504405,42.6628067,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:23:13","DRY UPPER","day",22,145,NA,NA,NA,NA,NA,NA,NA,-72.5044031,42.6628067,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:23:33","DRY UPPER","day",22,153,NA,NA,NA,NA,NA,NA,NA,-72.5044517,42.66272,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:23:53","DRY UPPER","day",22,162,NA,NA,NA,NA,NA,NA,NA,-72.5044567,42.6626817,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:24:13","DRY UPPER","day",22,148,NA,NA,NA,NA,NA,NA,NA,-72.5044417,42.6626583,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:24:17","DRY UPPER","day",21,84,NA,NA,NA,NA,NA,NA,NA,-72.504465,42.6626333,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:24:33","DRY UPPER","day",22,148,NA,NA,NA,NA,NA,NA,NA,-72.5044733,42.6625317,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:24:53","DRY UPPER","day",22,142,NA,NA,NA,NA,NA,NA,NA,-72.50454,42.6624467,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:25:13","DRY UPPER","day",22,134,NA,NA,NA,NA,NA,NA,NA,-72.5045517,42.6624167,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:25:33","DRY UPPER","day",22,111,NA,NA,NA,NA,NA,NA,NA,-72.5046064,42.66237,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:25:53","DRY UPPER","day",22,160,NA,NA,NA,NA,NA,NA,NA,-72.5046033,42.6623567,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:26:13","DRY UPPER","day",22,144,NA,NA,NA,NA,NA,NA,NA,-72.5045817,42.66231,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:26:33","DRY UPPER","day",22,145,NA,NA,NA,NA,NA,NA,NA,-72.50463,42.6622567,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
"2024-07-18","2024-07-18 07:26:53","DRY UPPER","day",22,156,NA,NA,NA,NA,NA,NA,NA,-72.50463,42.662255,NA,"receiver",NA,NA,68,"Mostly cloudy","No rain","03:45","09:12","DRYU202407180447EST","Walked all the way to lower dry looking for missing fis.","04:47","42.6586850 N 72.5041881",75,"42.6691445 N 72.5075889 W",75
